Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,stay_length,income_amount,num_rooms,total_cost,income_ratio,adults_to_child,adults_to_babies,total_people,checkin_day,checkin_week,checkin_dayofweek,checkin_month,checkin_year,days_to_booking,days_to_stay_ratio
51131903,2,29,4,4,4,4,2,2,1,2,1,1,1,1,3,1,1,1,20,115,1,50,1,115,0.43478260869565216,0.5,0.5,5,12,28,6,7,2015,28,28.0
89674363,1,25,3,3,3,1,1,2,2,0,3,1,1,2,3,1,1,2,0,176,1,200,1,176,1.1363636363636365,1.0,1.0,4,30,14,0,3,2015,100,100.0
23053437,1,54,4,3,2,1,3,1,1,1,1,2,1,2,3,2,1,1,40,160,1,100,1,160,0.625,1.0,1.0,3,12,28,6,7,2015,26,26.0
6558091,2,18,2,1,2,3,3,3,1,1,1,1,1,1,2,1,1,1,10,150,2,100,1,300,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,14,29,1,7,2015,6,3.0
10383391,2,54,4,3,2,1,3,1,2,1,1,2,1,2,1,2,1,1,5,157,2,100,1,314,0.3184713375796178,2.0,2.0,4,15,29,2,7,2015,80,40.0
79042826,2,33,4,4,4,4,2,2,3,0,1,1,1,1,1,1,1,1,10,188,1,50,1,188,0.26595744680851063,1.5,1.5,5,15,29,2,7,2015,93,93.0
24397112,1,35,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,2,0,186,1,100,1,186,0.5376344086021505,1.0,1.0,3,16,29,3,7,2015,109,109.0
57110940,2,58,3,2,1,3,3,2,2,0,3,2,2,1,2,1,1,2,0,172,1,25,1,172,0.14534883720930233,1.0,1.0,4,19,29,6,7,2015,95,95.0
58986042,2,24,4,3,4,2,1,2,2,0,3,1,1,2,1,1,1,1,20,244,3,50,1,732,0.06830601092896176,1.0,1.0,4,19,29,6,7,2015,76,25.333333333333332
28336528,1,40,4,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,20,241,1,200,1,241,0.8298755186721992,1.0,1.0,3,11,28,5,7,2015,114,114.0
52268748,1,29,1,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,10,193,2,200,1,386,0.5181347150259067,1.0,1.0,5,10,28,4,7,2015,109,54.5
30401013,2,37,4,1,2,2,2,1,2,0,1,1,1,1,3,1,1,1,20,151,1,100,1,151,0.6622516556291391,2.0,2.0,3,10,28,4,7,2015,50,50.0
45608680,2,34,2,3,2,4,2,3,2,0,1,1,1,1,3,1,1,1,10,127,3,100,1,381,0.26246719160104987,0.6666666666666666,0.6666666666666666,5,10,28,4,7,2015,91,30.333333333333332
68485421,2,62,2,3,2,3,2,2,3,0,3,1,1,1,2,1,1,1,5,184,3,100,1,552,0.18115942028985507,1.5,1.5,5,10,28,4,7,2015,78,26.0
33603045,2,50,2,3,2,3,3,4,2,0,1,2,2,1,3,2,1,1,30,181,2,100,2,724,0.13812154696132597,0.5,0.5,6,10,28,4,7,2015,82,41.0
14999192,1,56,4,3,1,2,1,1,2,0,1,2,2,2,1,1,1,1,5,145,3,25,1,435,0.05747126436781609,2.0,2.0,3,10,28,4,7,2015,48,16.0
98707595,1,43,2,4,1,3,3,2,1,0,1,1,1,1,3,1,1,1,20,229,1,25,1,229,0.1091703056768559,0.5,0.5,3,6,28,0,7,2015,110,110.0
13605689,1,27,1,3,1,3,3,3,2,0,1,1,1,2,1,2,1,2,0,150,1,25,1,150,0.16666666666666666,0.6666666666666666,0.6666666666666666,5,6,28,0,7,2015,0,0.0
10893318,1,23,4,3,1,1,2,1,3,0,1,1,1,1,3,2,1,1,5,203,1,25,1,203,0.12315270935960591,3.0,3.0,4,7,28,1,7,2015,1,1.0
90856125,1,27,1,3,1,1,1,2,1,0,1,2,1,2,1,2,1,2,0,173,1,25,1,173,0.14450867052023122,0.5,0.5,3,8,28,2,7,2015,6,6.0
3777304,2,23,3,4,4,1,2,3,2,1,1,2,1,1,1,1,1,1,15,154,1,50,1,154,0.3246753246753247,0.6666666666666666,0.6666666666666666,6,8,28,2,7,2015,97,97.0
28290541,1,21,4,3,4,2,2,2,2,0,1,1,1,3,1,2,1,1,20,115,2,50,1,230,0.21739130434782608,1.0,1.0,4,9,28,3,7,2015,93,46.5
31585233,1,69,2,3,3,3,1,5,3,1,3,2,1,1,1,1,1,1,20,126,1,200,2,252,0.7936507936507936,0.6,0.6,9,3,23,2,6,2015,47,47.0
7941843,1,25,1,3,3,3,3,3,1,0,3,1,1,1,3,1,1,1,20,233,1,200,1,233,0.8583690987124464,0.3333333333333333,0.3333333333333333,4,10,28,4,7,2015,65,65.0
83263158,1,33,2,3,3,3,2,2,1,0,1,2,1,1,1,1,1,1,10,122,1,200,1,122,1.639344262295082,0.5,0.5,3,10,28,4,7,2015,103,103.0
51480633,2,50,3,3,4,4,3,3,2,1,1,1,1,1,3,2,1,1,25,154,3,50,1,462,0.10822510822510822,0.6666666666666666,0.6666666666666666,6,11,28,5,7,2015,25,8.333333333333334
42398549,1,41,3,3,2,3,1,3,2,0,3,1,1,1,1,1,1,1,15,187,4,100,1,748,0.13368983957219252,0.6666666666666666,0.6666666666666666,5,11,28,5,7,2015,30,7.5
68883489,2,31,1,3,1,2,1,2,2,0,3,2,2,1,1,1,1,1,5,167,2,25,1,334,0.0748502994011976,1.0,1.0,4,12,28,6,7,2015,96,48.0
72085848,1,26,1,3,4,3,2,5,2,0,1,2,2,1,1,1,1,1,10,204,3,50,2,1224,0.04084967320261438,0.4,0.4,7,12,28,6,7,2015,101,33.666666666666664
98680910,2,68,2,2,4,1,2,3,1,1,3,2,2,1,2,1,1,2,0,128,3,50,1,384,0.13020833333333334,0.3333333333333333,0.3333333333333333,5,13,29,0,7,2015,65,21.666666666666668
54747143,2,50,1,4,4,3,3,2,2,2,3,1,1,1,1,1,1,1,5,246,2,50,1,492,0.1016260162601626,1.0,1.0,6,26,26,4,6,2015,84,42.0
29635766,1,35,1,1,2,3,2,3,1,0,1,1,1,1,2,2,1,1,30,211,2,100,1,422,0.23696682464454977,0.3333333333333333,0.3333333333333333,4,13,29,0,7,2015,256,128.0
80776785,1,31,4,3,1,1,3,4,2,0,3,1,1,3,1,2,1,1,25,135,3,25,2,810,0.030864197530864196,0.5,0.5,6,14,29,1,7,2015,108,36.0
3897824,1,34,3,1,3,2,3,1,3,2,1,2,2,3,2,2,1,1,20,117,3,200,1,351,0.5698005698005698,3.0,3.0,6,14,20,3,5,2015,91,30.333333333333332
57380074,2,26,4,4,4,1,2,3,2,0,1,1,1,1,1,2,1,1,5,146,1,50,1,146,0.3424657534246575,0.6666666666666666,0.6666666666666666,5,16,29,3,7,2015,111,111.0
20431534,1,48,2,3,1,3,2,1,1,0,1,2,1,2,3,1,1,2,0,165,1,25,1,165,0.15151515151515152,1.0,1.0,2,16,29,3,7,2015,99,99.0
86100499,1,51,1,1,1,3,2,2,3,1,3,1,1,1,1,2,1,2,0,121,2,25,1,242,0.10330578512396695,1.5,1.5,6,16,29,3,7,2015,31,15.5
28653232,2,27,3,3,2,1,1,2,1,0,3,1,1,1,3,2,1,1,40,166,1,100,1,166,0.6024096385542169,0.5,0.5,3,16,29,3,7,2015,96,96.0
83742408,1,40,2,2,2,1,1,2,1,0,1,2,1,1,1,1,1,1,20,152,3,100,1,456,0.21929824561403508,0.5,0.5,3,17,29,4,7,2015,77,25.666666666666668
82466505,2,67,3,2,2,2,3,2,3,0,1,1,1,1,1,1,1,1,15,126,1,100,1,126,0.7936507936507936,1.5,1.5,5,20,30,0,7,2015,89,89.0
62983381,1,33,2,3,4,2,1,3,1,1,1,1,1,1,1,1,1,2,0,119,1,50,1,119,0.42016806722689076,0.3333333333333333,0.3333333333333333,5,20,30,0,7,2015,110,110.0
24210202,1,23,1,2,4,3,1,4,2,0,1,2,2,2,1,2,1,2,0,122,1,50,2,244,0.20491803278688525,0.5,0.5,6,13,29,0,7,2015,64,64.0
59850145,2,61,3,1,4,3,2,5,1,1,1,1,1,1,1,1,1,1,20,196,1,50,2,392,0.12755102040816327,0.2,0.2,7,7,19,3,5,2015,66,66.0
98347850,2,32,1,3,4,3,3,5,3,2,1,2,1,1,2,1,1,2,0,249,1,50,2,498,0.10040160642570281,0.6,0.6,10,10,28,4,7,2015,54,54.0
43019100,2,19,1,1,2,3,3,3,1,0,3,1,1,1,1,1,1,1,40,226,1,100,1,226,0.4424778761061947,0.3333333333333333,0.3333333333333333,4,10,28,4,7,2015,20,20.0
99276903,1,33,3,3,1,1,2,2,3,0,1,2,2,1,1,1,1,1,30,228,1,25,1,228,0.10964912280701754,1.5,1.5,5,7,28,1,7,2015,7,7.0
30557290,1,44,3,2,3,2,3,1,2,1,1,2,1,2,1,1,1,2,0,135,3,200,1,405,0.49382716049382713,2.0,2.0,4,7,28,1,7,2015,5,1.6666666666666667
12469720,1,51,4,1,4,1,1,5,1,0,1,1,1,1,1,2,1,2,0,128,1,50,2,256,0.1953125,0.2,0.2,6,8,28,2,7,2015,0,0.0
19440779,2,51,4,3,2,3,1,3,2,0,3,2,1,1,1,1,1,2,0,196,3,100,1,588,0.17006802721088435,0.6666666666666666,0.6666666666666666,5,8,28,2,7,2015,0,0.0
2239154,1,20,2,1,4,1,2,4,1,0,1,1,1,2,1,1,1,1,10,162,1,50,1,162,0.30864197530864196,0.25,0.25,5,8,28,2,7,2015,0,0.0
49997740,1,56,3,4,1,2,1,1,1,0,1,2,2,1,1,2,1,1,5,166,2,25,1,332,0.07530120481927711,1.0,1.0,2,11,28,5,7,2015,6,3.0
34383826,2,63,2,2,4,2,1,1,2,0,1,2,1,1,2,1,1,1,25,112,1,50,1,112,0.44642857142857145,2.0,2.0,3,11,28,5,7,2015,65,65.0
816322,2,18,4,2,2,4,1,2,3,0,3,1,1,1,3,1,1,1,5,230,2,100,1,460,0.21739130434782608,1.5,1.5,5,11,28,5,7,2015,86,43.0
82941308,1,55,2,3,1,1,3,4,3,1,1,2,1,3,3,1,1,1,5,243,1,25,2,486,0.051440329218107,0.75,0.75,8,11,28,5,7,2015,0,0.0
40910263,2,65,4,4,2,1,2,2,1,1,3,2,1,1,1,1,1,1,20,199,1,100,1,199,0.5025125628140703,0.5,0.5,4,28,22,3,5,2015,42,42.0
20209191,1,51,4,3,1,3,2,2,2,1,3,1,1,1,1,1,1,1,10,139,3,25,1,417,0.05995203836930456,1.0,1.0,5,13,16,0,4,2015,85,28.333333333333332
85349504,2,68,1,1,2,1,1,1,2,0,1,1,1,1,3,1,1,2,0,222,1,100,1,222,0.45045045045045046,2.0,2.0,3,14,29,1,7,2015,53,53.0
78481765,1,54,2,1,1,1,1,3,2,0,1,1,1,1,1,1,1,1,20,202,3,25,1,606,0.041254125412541254,0.6666666666666666,0.6666666666666666,5,25,13,2,3,2015,289,96.33333333333333
89006080,1,18,2,4,4,4,3,2,2,1,3,1,1,2,2,1,1,1,20,168,1,50,1,168,0.2976190476190476,1.0,1.0,5,21,30,1,7,2015,111,111.0
86495634,1,23,3,1,1,3,3,2,3,1,1,2,1,1,1,1,1,1,20,240,1,25,1,240,0.10416666666666667,1.5,1.5,6,11,28,5,7,2015,67,67.0
6624391,1,45,3,3,1,4,3,2,1,1,1,1,1,1,1,2,1,1,25,202,1,25,1,202,0.12376237623762376,0.5,0.5,4,12,28,6,7,2015,6,6.0
55512908,2,68,2,2,2,2,3,5,2,0,1,1,1,1,1,1,1,1,10,102,2,100,2,408,0.24509803921568626,0.4,0.4,7,12,28,6,7,2015,0,0.0
55385979,1,35,4,3,4,3,2,1,1,1,1,2,2,2,3,1,1,1,25,220,4,50,1,880,0.056818181818181816,1.0,1.0,3,28,22,3,5,2015,109,27.25
380789,1,53,2,3,4,3,2,2,2,0,1,1,1,2,1,1,1,1,5,225,2,50,1,450,0.1111111111111111,1.0,1.0,4,12,28,6,7,2015,3,1.5
25098291,1,60,2,2,3,2,3,2,2,0,1,2,1,1,3,1,1,1,30,159,3,200,1,477,0.4192872117400419,1.0,1.0,4,12,28,6,7,2015,80,26.666666666666668
86358355,2,31,4,3,1,3,1,2,1,0,1,2,2,1,1,1,1,1,10,247,3,25,1,741,0.033738191632928474,0.5,0.5,3,29,27,0,6,2015,102,34.0
6248351,1,42,4,3,4,4,1,1,1,0,1,2,1,2,1,1,1,1,20,192,1,50,1,192,0.2604166666666667,1.0,1.0,2,9,28,3,7,2015,0,0.0
72056647,1,28,4,2,2,2,2,2,2,0,1,1,1,1,1,1,1,1,20,150,1,100,1,150,0.6666666666666666,1.0,1.0,4,8,28,2,7,2015,0,0.0
65779205,1,67,2,4,2,3,3,1,2,0,1,2,1,2,1,1,1,1,10,126,1,100,1,126,0.7936507936507936,2.0,2.0,3,8,28,2,7,2015,0,0.0
54631509,1,39,2,3,1,1,3,2,1,0,1,1,1,3,1,1,1,2,0,173,2,25,1,346,0.07225433526011561,0.5,0.5,3,10,28,4,7,2015,0,0.0
15615566,1,25,1,4,3,3,3,2,2,0,1,2,1,1,1,1,1,2,0,234,4,200,1,936,0.21367521367521367,1.0,1.0,4,28,22,3,5,2015,98,24.5
30552691,1,18,1,3,2,2,3,2,1,1,1,2,2,1,1,2,1,1,5,243,1,100,1,243,0.411522633744856,0.5,0.5,4,14,29,1,7,2015,112,112.0
36123322,1,40,3,4,1,1,1,2,3,0,3,1,1,1,3,1,1,1,10,179,1,25,1,179,0.13966480446927373,1.5,1.5,5,15,16,2,4,2015,279,279.0
69945654,1,18,4,1,4,4,2,2,2,1,1,1,1,1,2,1,1,2,0,108,4,50,1,432,0.11574074074074074,1.0,1.0,5,15,29,2,7,2015,92,23.0
91794758,2,25,1,3,4,1,2,1,2,1,3,1,1,1,1,2,1,1,10,116,3,50,1,348,0.14367816091954022,2.0,2.0,4,15,29,2,7,2015,391,130.33333333333334
95680707,2,47,3,3,4,3,1,2,2,1,3,1,1,1,1,2,1,1,20,247,3,50,1,741,0.06747638326585695,1.0,1.0,5,15,29,2,7,2015,30,10.0
48783306,1,50,2,3,4,3,2,3,2,0,1,2,1,1,1,1,1,1,15,114,3,50,1,342,0.14619883040935672,0.6666666666666666,0.6666666666666666,5,16,29,3,7,2015,79,26.333333333333332
63229118,2,42,3,3,4,2,1,2,2,0,1,1,1,1,3,1,1,1,5,191,1,50,1,191,0.2617801047120419,1.0,1.0,4,17,29,4,7,2015,99,99.0
91902144,1,33,3,4,2,3,2,1,3,0,1,1,1,1,1,2,1,1,40,106,2,100,1,212,0.4716981132075472,3.0,3.0,4,17,29,4,7,2015,98,49.0
66735769,1,21,2,3,2,3,3,2,3,0,1,2,1,1,1,1,1,1,10,230,1,100,1,230,0.43478260869565216,1.5,1.5,5,10,28,4,7,2015,16,16.0
86450009,2,24,2,3,4,3,1,1,2,0,1,1,1,2,2,1,1,1,10,161,2,50,1,322,0.15527950310559005,2.0,2.0,3,11,28,5,7,2015,66,33.0
54849806,2,46,4,2,2,3,2,2,2,2,1,2,1,2,2,1,1,2,0,247,1,100,1,247,0.4048582995951417,1.0,1.0,6,11,28,5,7,2015,11,11.0
11537366,1,33,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,40,111,1,100,1,111,0.9009009009009009,0.5,0.5,4,2,23,1,6,2015,76,76.0
87773103,2,55,4,2,4,2,1,1,2,1,1,1,1,2,1,1,1,1,10,179,4,50,1,716,0.06983240223463687,2.0,2.0,4,16,25,1,6,2015,20,5.0
74188009,1,68,4,3,3,2,1,5,2,1,1,1,1,2,1,1,1,1,20,234,1,200,2,468,0.42735042735042733,0.4,0.4,8,16,25,1,6,2015,43,43.0
96301918,2,29,4,4,3,2,2,5,2,1,1,1,1,2,3,2,1,1,5,141,2,200,2,564,0.3546099290780142,0.4,0.4,8,12,28,6,7,2015,76,38.0
92394493,2,39,2,1,3,3,3,2,1,0,1,1,1,1,1,2,1,1,20,156,2,200,1,312,0.6410256410256411,0.5,0.5,3,23,26,1,6,2015,15,7.5
42657112,1,46,3,3,3,1,1,2,2,0,1,2,1,1,3,1,1,1,15,232,1,200,1,232,0.8620689655172413,1.0,1.0,4,27,26,5,6,2015,102,102.0
41168421,2,62,3,1,4,4,3,1,2,2,1,1,1,1,3,1,1,2,0,132,1,50,1,132,0.3787878787878788,2.0,2.0,5,13,29,0,7,2015,15,15.0
35082664,2,36,4,3,1,1,3,2,2,0,1,1,1,2,1,2,1,1,25,113,4,25,1,452,0.05530973451327434,1.0,1.0,4,14,29,1,7,2015,10,2.5
46502728,2,22,2,1,2,3,2,3,2,2,1,2,2,1,2,1,1,1,10,174,1,100,1,174,0.5747126436781609,0.6666666666666666,0.6666666666666666,7,14,29,1,7,2015,76,76.0
51861124,2,23,4,2,3,2,2,5,3,2,1,1,1,1,1,1,1,1,10,217,2,200,2,868,0.2304147465437788,0.6,0.6,10,16,29,3,7,2015,88,44.0
27735758,2,46,3,1,4,2,3,3,1,0,1,1,1,3,2,1,1,2,0,244,1,50,1,244,0.20491803278688525,0.3333333333333333,0.3333333333333333,4,16,29,3,7,2015,89,89.0
99684453,2,67,1,3,3,3,3,2,2,0,1,1,1,1,1,1,1,1,30,245,1,200,1,245,0.8163265306122449,1.0,1.0,4,16,29,3,7,2015,89,89.0
23404317,1,51,2,2,4,3,3,1,2,0,3,1,1,1,1,2,1,1,10,171,1,50,1,171,0.29239766081871343,2.0,2.0,3,16,29,3,7,2015,365,365.0
17453851,1,41,4,3,4,1,2,5,2,0,3,1,1,1,3,1,1,1,5,247,1,50,2,494,0.10121457489878542,0.4,0.4,7,16,29,3,7,2015,248,248.0
84880360,1,43,3,3,3,3,1,2,1,0,3,1,1,1,3,1,1,1,15,239,2,200,1,478,0.41841004184100417,0.5,0.5,3,13,20,2,5,2015,67,33.5
70812295,2,57,3,3,4,3,2,1,3,0,1,2,1,2,3,1,1,1,5,225,3,50,1,675,0.07407407407407407,3.0,3.0,4,11,28,5,7,2015,7,2.3333333333333335
83527596,2,58,1,1,1,1,2,3,2,0,1,2,2,2,1,1,1,1,10,231,1,25,1,231,0.10822510822510822,0.6666666666666666,0.6666666666666666,5,12,28,6,7,2015,21,21.0
72371630,1,37,1,4,2,2,2,4,2,0,1,1,1,1,1,1,1,2,0,182,1,100,2,364,0.27472527472527475,0.5,0.5,6,12,28,6,7,2015,90,90.0
32186266,1,69,4,3,1,1,3,2,1,1,1,1,1,1,1,2,1,1,20,202,4,25,1,808,0.03094059405940594,0.5,0.5,4,12,28,6,7,2015,19,4.75
20964898,2,38,2,4,1,3,1,2,1,0,1,1,1,1,1,2,1,1,25,209,2,25,1,418,0.05980861244019139,0.5,0.5,3,12,28,6,7,2015,9,4.5
30200798,2,39,1,3,2,4,3,1,3,0,1,1,1,1,1,1,1,1,20,201,1,100,1,201,0.4975124378109453,3.0,3.0,4,12,28,6,7,2015,2,2.0
21487036,1,41,3,1,1,3,3,1,3,2,3,1,1,1,1,1,1,1,5,107,1,25,1,107,0.2336448598130841,3.0,3.0,6,12,28,6,7,2015,12,12.0
38263951,1,48,4,4,1,3,2,2,1,0,1,1,1,2,3,1,1,1,15,160,1,25,1,160,0.15625,0.5,0.5,3,12,28,6,7,2015,107,107.0
84434442,2,62,4,3,2,3,2,2,2,0,1,1,1,1,3,1,1,1,20,212,1,100,1,212,0.4716981132075472,1.0,1.0,4,12,28,6,7,2015,90,90.0
20693688,1,25,1,1,2,3,2,2,2,0,1,1,1,1,3,2,1,1,20,136,1,100,1,136,0.7352941176470589,1.0,1.0,4,13,29,0,7,2015,36,36.0
40467676,1,58,2,3,1,1,1,4,1,0,1,2,2,1,1,1,1,1,20,125,1,25,1,125,0.2,0.25,0.25,5,13,29,0,7,2015,20,20.0
71008450,2,59,2,2,1,3,3,1,2,0,1,1,1,1,3,2,1,1,10,196,1,25,1,196,0.12755102040816327,2.0,2.0,3,13,29,0,7,2015,105,105.0
31931907,1,59,1,4,4,2,1,1,1,0,2,1,1,2,3,1,1,1,5,149,1,50,1,149,0.33557046979865773,1.0,1.0,2,14,29,1,7,2015,29,29.0
57199759,2,66,2,2,2,1,1,1,1,0,2,1,1,1,1,2,1,1,25,237,2,100,1,474,0.2109704641350211,1.0,1.0,2,14,29,1,7,2015,28,14.0
92264645,2,19,1,2,1,4,1,2,2,0,1,1,1,1,1,1,1,1,10,223,1,25,1,223,0.11210762331838565,1.0,1.0,4,29,27,0,6,2015,50,50.0
76278914,2,55,3,4,4,4,1,2,1,1,1,1,1,2,3,1,1,2,0,208,1,50,1,208,0.2403846153846154,0.5,0.5,4,15,29,2,7,2015,78,78.0
85583467,2,51,1,2,1,3,3,2,2,0,3,1,1,1,1,1,1,1,25,197,1,25,1,197,0.12690355329949238,1.0,1.0,4,15,29,2,7,2015,20,20.0
74277729,1,57,3,1,1,4,3,1,1,1,1,2,1,2,2,1,1,2,0,138,2,25,1,276,0.09057971014492754,1.0,1.0,3,15,29,2,7,2015,33,16.5
38621723,1,65,3,3,4,3,3,1,1,0,3,1,1,1,3,1,1,1,25,238,2,50,1,476,0.10504201680672269,1.0,1.0,2,17,29,4,7,2015,76,38.0
90236845,2,65,4,4,4,3,2,3,1,2,3,2,1,2,1,2,1,1,10,115,2,50,1,230,0.21739130434782608,0.3333333333333333,0.3333333333333333,6,17,29,4,7,2015,29,14.5
39965866,1,58,4,2,3,2,3,2,2,1,3,2,1,1,3,2,1,1,20,233,2,200,1,466,0.4291845493562232,1.0,1.0,5,17,29,4,7,2015,76,38.0
49587860,1,23,4,3,1,2,2,2,2,0,3,1,1,2,3,1,1,2,0,197,1,25,1,197,0.12690355329949238,1.0,1.0,4,17,29,4,7,2015,77,77.0
61864192,2,43,3,3,4,4,1,2,1,0,3,1,1,2,3,1,1,2,0,114,1,50,1,114,0.43859649122807015,0.5,0.5,3,17,29,4,7,2015,43,43.0
26148585,2,69,4,2,3,1,3,5,2,0,3,1,1,2,1,1,1,2,0,182,3,200,2,1092,0.18315018315018314,0.4,0.4,7,17,29,4,7,2015,31,10.333333333333334
21455733,2,64,1,1,2,1,3,2,1,0,2,1,1,1,1,1,1,2,0,244,3,100,1,732,0.1366120218579235,0.5,0.5,3,17,29,4,7,2015,84,28.0
79126361,2,58,3,2,1,3,2,3,3,1,1,1,1,1,1,2,1,1,25,143,1,25,2,286,0.08741258741258741,1.0,1.0,7,18,29,5,7,2015,10,10.0
47970298,2,66,3,3,4,2,2,2,2,0,1,1,1,2,1,1,1,1,5,134,2,50,1,268,0.1865671641791045,1.0,1.0,4,19,29,6,7,2015,113,56.5
5836121,2,47,3,3,4,3,1,2,2,1,1,1,1,1,1,1,1,1,10,123,1,50,1,123,0.4065040650406504,1.0,1.0,5,20,30,0,7,2015,85,85.0
58520588,1,38,3,2,1,2,1,2,3,0,1,1,1,2,3,1,1,2,0,128,1,25,1,128,0.1953125,1.5,1.5,5,21,30,1,7,2015,40,40.0
80541317,2,47,1,3,4,2,1,2,3,0,1,2,1,2,3,1,1,1,10,235,1,50,1,235,0.2127659574468085,1.5,1.5,5,23,30,3,7,2015,31,31.0
11489870,1,57,3,1,3,3,2,5,1,0,3,1,1,1,2,1,1,1,15,240,1,200,2,480,0.4166666666666667,0.2,0.2,6,17,29,4,7,2015,33,33.0
43887392,1,44,3,4,2,2,2,4,3,0,3,1,1,1,1,1,1,2,0,195,1,100,2,390,0.2564102564102564,0.75,0.75,7,17,29,4,7,2015,33,33.0
54951921,2,18,2,3,4,3,3,5,1,1,3,1,1,3,1,1,1,1,5,122,1,50,2,244,0.20491803278688525,0.2,0.2,7,29,22,4,5,2015,99,99.0
73437024,2,38,1,2,1,3,3,3,3,1,1,1,1,1,2,2,1,2,0,209,1,25,2,418,0.05980861244019139,1.0,1.0,7,16,29,3,7,2015,43,43.0
23933263,1,46,1,2,1,2,1,2,1,0,1,1,1,1,1,1,1,1,20,209,1,25,1,209,0.11961722488038277,0.5,0.5,3,17,29,4,7,2015,303,303.0
24658511,1,52,2,1,1,3,3,1,3,0,1,2,2,1,1,1,1,1,20,174,4,25,1,696,0.035919540229885055,3.0,3.0,4,8,24,0,6,2015,32,8.0
52241192,2,38,3,2,4,3,3,1,2,0,3,1,1,1,1,1,1,1,20,192,1,50,1,192,0.2604166666666667,2.0,2.0,3,17,29,4,7,2015,116,116.0
52771262,1,24,4,4,3,2,1,3,2,1,1,1,1,3,1,1,1,1,10,104,1,200,1,104,1.9230769230769231,0.6666666666666666,0.6666666666666666,6,17,29,4,7,2015,69,69.0
94323201,2,51,1,4,3,2,2,3,1,0,1,1,1,1,1,2,1,1,25,100,1,200,1,100,2.0,0.3333333333333333,0.3333333333333333,4,18,29,5,7,2015,109,109.0
37021657,1,40,2,3,3,3,1,1,1,0,1,1,1,2,1,1,1,1,10,176,1,200,1,176,1.1363636363636365,1.0,1.0,2,22,17,2,4,2015,108,108.0
59233205,1,18,2,4,4,1,1,4,2,2,1,1,1,1,3,1,1,1,40,170,1,50,2,340,0.14705882352941177,0.5,0.5,8,15,29,2,7,2015,32,32.0
16747880,2,19,2,4,4,2,2,3,2,1,1,1,1,1,1,1,1,2,0,128,1,50,1,128,0.390625,0.6666666666666666,0.6666666666666666,6,15,29,2,7,2015,32,32.0
69638432,2,30,2,3,4,1,3,3,2,0,1,1,1,1,3,1,1,2,0,195,1,50,1,195,0.2564102564102564,0.6666666666666666,0.6666666666666666,5,15,29,2,7,2015,32,32.0
40229787,2,55,2,1,2,3,2,3,1,0,1,1,1,1,1,2,1,1,10,217,2,100,1,434,0.2304147465437788,0.3333333333333333,0.3333333333333333,4,12,28,6,7,2015,0,0.0
92696639,1,46,3,4,1,2,3,2,1,0,3,1,1,1,2,1,1,2,0,163,2,25,1,326,0.07668711656441718,0.5,0.5,3,12,28,6,7,2015,0,0.0
4880760,2,63,1,3,2,3,3,1,1,0,1,1,1,2,3,1,1,1,15,135,3,100,1,405,0.24691358024691357,1.0,1.0,2,12,28,6,7,2015,0,0.0
50945251,2,39,3,3,4,1,1,4,1,1,1,1,1,1,2,1,1,1,20,150,1,50,1,150,0.3333333333333333,0.25,0.25,6,12,28,6,7,2015,0,0.0
69987619,1,70,3,2,3,4,1,2,2,0,3,2,1,1,1,1,1,2,0,138,1,200,1,138,1.4492753623188406,1.0,1.0,4,13,29,0,7,2015,83,83.0
48742153,2,55,2,3,3,3,1,2,3,0,1,1,1,2,3,1,1,2,0,133,1,200,1,133,1.5037593984962405,1.5,1.5,5,13,29,0,7,2015,70,70.0
48724756,1,59,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,0,148,1,100,1,148,0.6756756756756757,3.0,3.0,5,13,29,0,7,2015,15,15.0
68362415,2,32,4,2,4,3,1,3,1,0,1,1,1,1,1,1,1,1,10,239,1,50,1,239,0.20920502092050208,0.3333333333333333,0.3333333333333333,4,14,29,1,7,2015,53,53.0
55193724,2,25,4,4,1,3,1,1,3,1,1,2,1,1,1,1,1,1,20,178,1,25,1,178,0.1404494382022472,3.0,3.0,5,14,29,1,7,2015,7,7.0
91408352,1,55,2,4,4,2,3,2,1,0,1,1,1,1,1,1,1,2,0,125,1,50,1,125,0.4,0.5,0.5,3,18,29,5,7,2015,35,35.0
35312383,2,38,4,3,3,1,2,2,2,1,3,1,1,1,1,1,1,1,10,202,1,200,1,202,0.9900990099009901,1.0,1.0,5,18,29,5,7,2015,39,39.0
75324074,1,63,1,1,4,2,1,2,2,0,1,1,1,1,2,2,1,1,5,211,1,50,1,211,0.23696682464454977,1.0,1.0,4,19,21,1,5,2015,58,58.0
70551731,1,28,3,3,1,1,2,1,1,1,3,1,1,1,3,1,1,2,0,137,2,25,1,274,0.09124087591240876,1.0,1.0,3,19,29,6,7,2015,77,38.5
